წყარო,სათაური,ავტორი,აბსოლუტური ლინკი,ISBN,ფასი,ყდა
პალიტრა L,თეთრი ბაირაღები,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1001&lang=ka-GE,978-99940-53-62-9,6.95,https://www.palitral.ge//pictures/image17/fb44127022fe4d03ed0a61fc19c96284.jpg
პალიტრა L,მზიანი ღამე,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1690&lang=ka-GE,978-99940-53-48-3,6.95,https://www.palitral.ge//pictures/image17/329a177a23635a8ef9b108691da53dbd.jpg
პალიტრა L,"მე, ბებია, ილიკო და ილარიონი",ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=549&lang=ka-GE,978-99940-53-48-3,6.95,https://www.palitral.ge//pictures/image17/fcdf82fd6d9e1c0067f65209f4774226.jpg
პალიტრა L,"წარმოიდგინე, რომ ხარ რაინდი",ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1067&lang=ka-GE,978-99940-42-80-7,22.99,https://www.palitral.ge//pictures/image17/28e56b20b93699408011bf6cb5508a29.jpg
პალიტრა L,ჩიტები უხმობენ მზეს,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=681&lang=ka-GE,978-99940-42-80-7,8.99,https://www.palitral.ge//pictures/image17/773ded1f59370db13cf2be71036aa272.jpg
პალიტრა L,ჩიპოლინო,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=666&lang=ka-GE,978-99940-42-37-1,6.99,https://www.palitral.ge//pictures/image17/c7c9923a4b95f71cdaf81903b93a9a73.jpg
პალიტრა L,დაჩის ზღაპრები,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1071&lang=ka-GE,99940-53-09-4,9.1,https://www.palitral.ge//pictures/image17/aa407bd284362c7ae69d09cc17445d46.jpg
პალიტრა L,გახდი კინორეჟისორი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=475&lang=ka-GE,978-9941-19-153-4,24.99,https://www.palitral.ge//pictures/image17/8aff434d016706682e29772010e19c07.jpg
პალიტრა L,ჩემი საყვარელი ხუთწუთიანი ზღაპრები,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1289&lang=ka-GE,978-9941-19-153-4,24.99,https://www.palitral.ge//pictures/image17/6bff26e315515db123d7ddf79195f92a.jpg
პალიტრა L,ჩემი საყვარელი ხუთწუთიანი ზღაპრები,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=389&lang=ka-GE,978-9941-19-156-5,24.99,https://www.palitral.ge//pictures/image17/3ea47b51ceab6dbe4fffabc6949662e2.jpg
პალიტრა L,რწყილი და ჭიანჭველა,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=668&lang=ka-GE,978-99940-42-36-4,6.99,https://www.palitral.ge//pictures/image17/383233107f2dbfcbd2fc3049a8effd8b.jpg
პალიტრა L,მე და მე,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1135&lang=ka-GE,978-99940-42-36-4,5.99,https://www.palitral.ge//pictures/image17/2f785325ee080b84ec122eb56c9b8b28.jpg
პალიტრა L,დიდი წიგნი კომპიუტერის შესახებ,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1604&lang=ka-GE,9789941413179,24.99,https://www.palitral.ge//pictures/image17/d84aeddda2a05250f202872b0a163911.jpg
პალიტრა L,მხოლოდ 5 ინგრედიენტი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=46&lang=ka-GE,9789941413179,29.99,https://www.palitral.ge//pictures/image17/314f05dc965e264636cfd86eb93a72c0.jpg
პალიტრა L,ყველაფერი ყველაფერზე,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=711&lang=ka-GE,99940-42-01-7,28.99,https://www.palitral.ge//pictures/image17/1ee384b64d3c1e42b0121a68d0a8f86e.jpg
პალიტრა L,ჭკუა 2,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1127&lang=ka-GE,99940-42-01-7,5.99,https://www.palitral.ge//pictures/image17/2b31a1c1ce7f10b6c920c196d572ab87.jpg
პალიტრა L,მათემატიკა (6-7) იმეცადინე სახლში ხალისით,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1737&lang=ka-GE,978-9941-21-822-4,4.99,https://www.palitral.ge//pictures/image17/5c02b340207aa81d324551ad604d652e.jpg
პალიტრა L,მათემატიკა (4-5) - იმეცადინე სახლში ხალისით,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1736&lang=ka-GE,None,4.99,https://www.palitral.ge//pictures/image17/ffa6a99c2b0e0db5213c5c97115bf1ce.jpg
პალიტრა L,მკვლელობა აღმოსავლეთის ექსპრესში,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1719&lang=ka-GE,978-9941-21-022-8,11.99,https://www.palitral.ge//pictures/image17/ebb45440789943cb399056d089a12d93.png
პალიტრა L,ხელოვნების სასახლე,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1735&lang=ka-GE,978-9941-21-871-2,0,https://www.palitral.ge//pictures/image17/5e39c1e234d69941e3a9d2372b2944d7.jpg
პალიტრა L,ჯერონიმო სტილტონი- მეტროს მოჩვენება,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1734&lang=ka-GE,978-9941-21-871-2,5.99,https://www.palitral.ge//pictures/image17/4ed38e80bbb7f58f1e0f57948fdbc884.jpg
პალიტრა L,ჯერონიმო სტილტონი _ ყველისფერი ფურგონი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1587&lang=ka-GE,978-9941-21-745-6,5.99,https://www.palitral.ge//pictures/image17/e90e1b6f2b1835f63c7c21b2edb81f4b.jpg
პალიტრა L,სიკვდილი პიცერიაში,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1731&lang=ka-GE,978-9941-21-960-3,5.99,https://www.palitral.ge//pictures/image17/2e2674d34a795b2ab0a44e00ed7dacf3.jpg
პალიტრა L,"ჯერონიმო სტილტონი, თათები შორს ჩემგან, თვითმარქვიავ",ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1733&lang=ka-GE,978-9941-21-960-3,5.99,https://www.palitral.ge//pictures/image17/9f12d43ad740dda6c5f65331baa9caff.jpg
პალიტრა L,ჯერონიმო სტილტონი დაკარგული განძის საიდუმლო,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1732&lang=ka-GE,978-9941-21-960-3,5.99,https://www.palitral.ge//pictures/image17/af3d76b8877a478da57f84c84de83ef7.jpg
პალიტრა L,ტკივილის წყურვილი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1730&lang=ka-GE,978-9941-21-570-4,8.99,https://www.palitral.ge//pictures/image17/2cf71a5726d42730ad2daf904aeb60bb.jpg
პალიტრა L,ზღაპარი თუსიზე და ტუსიზე,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1728&lang=ka-GE,ISBN: 978-9941-21-682-4,21.99,https://www.palitral.ge//pictures/image17/d74a8762f0b3468aa7b26cdad5a214b8.png
პალიტრა L,დიდი ვიზუალური ენციკლოპედია,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1650&lang=ka-GE,978-9941-21-733-3,64.99,https://www.palitral.ge//pictures/image17/2af930b2eedbf3662372c854e8560a68.jpg
პალიტრა L,იძულებით გათხოვილი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=806&lang=ka-GE,978-9941-21-733-3,6.99,https://www.palitral.ge//pictures/image17/88f5b8fea1832f4fb93cee28a5e6c18d.jpg
პალიტრა L,ყველაფერი ყველაფერზე,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1724&lang=ka-GE,978-9941-21-952-8,29.99,https://www.palitral.ge//pictures/image17/9d2cff42f1ee7358884ca5a4f20ab18f.jpg
პალიტრა L,დათვი და მელა,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1721&lang=ka-GE,978-9941-21-901-6,1,https://www.palitral.ge//pictures/image17/964f3cec15908a7017348ddcdca4b7a1.jpg
პალიტრა L,ნუ დაკარგავ ძველსა გზასა,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1720&lang=ka-GE,978-9941-21-891-0,1,https://www.palitral.ge//pictures/image17/c88449460b669d6c9cbbef0a01c713b4.jpg
პალიტრა L,თვისი ცხოვრების სამი მგოსანი  ტომი 11,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1238&lang=ka-GE,9789941212918,9.99,https://www.palitral.ge//pictures/image17/3f06972a9633825a5b2211dc0036b308.jpg
პალიტრა L,გზა შინისაკენ,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1705&lang=ka-GE,9789941212918,9.99,https://www.palitral.ge//pictures/image17/d952dd298dd58e1935196939d10fcbf9.jpg
პალიტრა L,დიდი საოჯახო სამედიცინო ენციკლოპედია,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1703&lang=ka-GE,978-9941-21-955-9,29.99,https://www.palitral.ge//pictures/image17/9f84ae0a6af8140d330887336bf772fa.jpg
პალიტრა L,სიბრძნის ენციკლოპედია,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1697&lang=ka-GE,978-9941-21-952-8,29.99,https://www.palitral.ge//pictures/image17/61a943f2ff0f32caf30e8656fbf409c6.jpg
